LineId,Time,Component,Pid,Content,EventId,EventTemplate
672,20171223-22:19:14:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
673,20171223-22:19:14:688,Step_StandReportReceiver,30002312,REPORT : 7154 5107 153238 240,e3c6f56b,REPORT : <*> <*> <*> 240 
674,20171223-22:19:15:855,Step_LSC,30002312,onStandStepChanged 3726,621ffb6e,onStandStepChanged <*> 
675,20171223-22:19:15:858,Step_LSC,30002312,onExtend:1514038756000 0 0 0,ff5c1e54,<*> 0 0 0 
676,20171223-22:19:16:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,f1d0c179,getTodayTotalDetailSteps <*> 
677,20171223-22:19:16:157,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,69a87295,setTodayTotalDetailSteps <*> 
678,20171223-22:19:16:171,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
679,20171223-22:19:16:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
680,20171223-22:19:43:719,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,95a45ce8,onReceive action: android.intent.action.SCREEN_OFF 
681,20171223-22:19:57:751,Step_LSC,30002312,onStandStepChanged 3732,621ffb6e,onStandStepChanged <*> 
682,20171223-22:19:57:755,Step_LSC,30002312,onExtend:1514038756000 6 0 4,f75d64aa,<*> <*> 0 4 
683,20171223-22:19:57:758,Step_LSC,30002312,onStandStepChanged 3732,621ffb6e,onStandStepChanged <*> 
684,20171223-22:19:57:763,Step_LSC,30002312,onExtend:1514038798000 0 0 4,5f9441e4,<*> 0 0 <*> 
685,20171223-22:19:57:775,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,29691865,onReceive action: android.intent.action.SCREEN_ON 
686,20171223-22:19:57:776,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,50e8fc3f,processHandleBroadcastAction action:android.intent.action.SCREEN_ON 
687,20171223-22:19:57:776,Step_StandStepCounter,30002312,flush sensor data,40b016a1,flush sensor data 
688,20171223-22:19:57:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,f1d0c179,getTodayTotalDetailSteps <*> 
689,20171223-22:19:57:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,69a87295,setTodayTotalDetailSteps <*> 
690,20171223-22:19:57:780,Step_LSC,30002312,onStandStepChanged 3732,621ffb6e,onStandStepChanged <*> 
691,20171223-22:19:57:789,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
692,20171223-22:19:57:796,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
693,20171223-22:19:57:796,Step_StandReportReceiver,30002312,REPORT : 7160 5112 153367 240,e3c6f56b,REPORT : <*> <*> <*> 240 
694,20171223-22:19:57:878,Step_LSC,30002312,onStandStepChanged 3732,621ffb6e,onStandStepChanged <*> 
695,20171223-22:19:57:879,Step_LSC,30002312,onExtend:1514038798000 0 0 4,5f9441e4,<*> 0 0 <*> 
696,20171223-22:19:58:97,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,f1d0c179,getTodayTotalDetailSteps <*> 
697,20171223-22:19:58:97,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,69a87295,setTodayTotalDetailSteps <*> 
698,20171223-22:19:58:109,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
699,20171223-22:19:58:112,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
700,20171223-22:19:58:363,Step_LSC,30002312,onStandStepChanged 3735,621ffb6e,onStandStepChanged <*> 
701,20171223-22:19:58:363,Step_LSC,30002312,flushTempCacheToDB by stand,4485d338,flushTempCacheToDB by stand 
702,20171223-22:19:58:366,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,da5f1c3a,Alarm uploadStaticsToDB totalSteps 7163Calories:153367Floor:240Distance:5112 
703,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,writeDataToDB size 327,0a2f2891,writeDataToDB size 327 
704,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",5ed1e691,"upLoadOneMinuteDataToEngine time 25233975,0,93,0,20002 "
705,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",4ed1f600,"upLoadOneMinuteDataToEngine time 25233976,0,1,0,20002 "
706,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",3af1708b,"upLoadOneMinuteDataToEngine time 25233977,0,55,0,20002 "
707,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",00c9c4ef,"upLoadOneMinuteDataToEngine time 25233978,0,5,0,20002 "
708,20171223-22:19:58:367,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",1af7fa29,"upLoadOneMinuteDataToEngine time 25233979,0,46,0,20002 "
709,20171223-22:19:58:369,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
710,20171223-22:19:58:370,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
711,20171223-22:19:58:371,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",c8921c43,"getAppContext() isAppValid health or wear, packageName com.huawei.health "
712,20171223-22:19:58:373,Step_LSC,30002312,onExtend:1514038799000 3 0 4,f75d64aa,<*> <*> 0 4 
713,20171223-22:19:58:374,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
714,20171223-22:19:58:375,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
715,20171223-22:19:58:375,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,ba3e3677,insertHiHealthData() checkAppType 0 appID 1 
716,20171223-22:19:58:376,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",ec2e0a7e,"insertHiHealthData() size 4,app 1,One Data Type 40002,packageName com.huawei.health,writeStatType 0 "
717,20171223-22:19:58:377,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",2df86653,"saveHealthDetailData() deviceID 2,clientID 1,id 1 "
718,20171223-22:19:58:378,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",84191a73,"saveStatData() type 40002,time 1513958400000,statClient 2,who is 1 "
719,20171223-22:19:58:378,HiH_DataStatManager,30002312,"new date =20171223, type=40002,7163.0,old=6983.0",591b4a4b,"new date 20171223, type <*> <*> "
720,20171223-22:19:58:379,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",868037ab,"saveStatData() type 40003,time 1513958400000,statClient 2,who is 1 "
721,20171223-22:19:58:380,HiH_DataStatManager,30002312,"new date =20171223, type=40003,153367.0,old=210654.54000000004",cc9be90a,"new date 20171223, type <*> 210654.54000000004 "
722,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",3451faec,"saveHealthDetailData() saveOneDetailData fail hiHealthData 1513958400000,type 40003 "
723,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1",8f499828,"saveStatData() type 40005,time 1513958400000,statClient 2,who is 1 "
724,20171223-22:19:58:381,HiH_DataStatManager,30002312,"new date =20171223, type=40005,240.0,old=330.0",c142fea8,"new date 20171223, type <*> 330.0 "
725,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005",16b8c056,"saveHealthDetailData() saveOneDetailData fail hiHealthData 1513958400000,type 40005 "
726,20171223-22:19:58:381,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1",bef7739e,"saveStatData() type 40004,time 1513958400000,statClient 2,who is 1 "
727,20171223-22:19:58:382,HiH_DataStatManager,30002312,"new date =20171223, type=40004,5112.0,old=4985.0",591b4a4b,"new date 20171223, type <*> <*> "
728,20171223-22:19:58:406,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 4,totalTime = 30",f0417256,"bulkSaveDetailHiHealthData() size 4,totalTime 30 "
729,20171223-22:19:58:407,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1],7d72ac7c,startListenerChange subscribeList [1] 
730,20171223-22:19:58:411,HiH_HiHealthBinder,30002312,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",157df6ff,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode 4,errorMessage ERR_DATA_INSERT "
731,20171223-22:19:58:411,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 45,567e91d1,insertHiHealthData() end totalTime 45 
732,20171223-22:19:58:411,Step_LSC,30002312,uploadStaticsToDB() onResult  type = 4 obj=true,5c66b642,uploadStaticsToDB() onResult type 4 obj true 
733,20171223-22:19:58:411,Step_LSC,30002312,uploadStaticsToDB failed message=true,8bbde467,uploadStaticsToDB failed message true 
734,20171223-22:19:58:413,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough,0a2a6531,checkInsertStatus stepSum or calorieSum is enough 
735,20171223-22:19:58:413,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
736,20171223-22:19:58:415,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
737,20171223-22:19:58:415,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",c8921c43,"getAppContext() isAppValid health or wear, packageName com.huawei.health "
738,20171223-22:19:58:415,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,4de25e7a,checkInsertStatus stepStatSum or calorieStatSum is enough 
739,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",f8a5d30b,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0 "
740,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",7589184b,"startInsertSportSync start auto sync,app is 1 "
741,20171223-22:19:58:417,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
742,20171223-22:19:58:417,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",9057bff2,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0 "
743,20171223-22:19:58:417,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync",3b1cda86,"startInsertSportSync first 500 steps sync,do all sync "
744,20171223-22:19:58:419,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,b64b18e9,getBinderPackageName packageName com.huawei.health 
745,20171223-22:19:58:419,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",1d54cbc8,"startSync hiSyncOption HiSyncOption{syncAction 2, syncMethod 2, syncScope 0, syncDataType 20000, syncModel 2, pushAction 0},app 1 who 1 "
746,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,ba3e3677,insertHiHealthData() checkAppType 0 appID 1 
747,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0",4f3e4fcb,"insertHiHealthData() size 20,app 1,One Data Type 2,packageName com.huawei.health,writeStatType 0 "
748,20171223-22:19:58:423,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,e0c92aad,needAutoSync autoSyncSwitch is open 
749,20171223-22:19:58:423,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",2df86653,"saveHealthDetailData() deviceID 2,clientID 1,id 1 "
750,20171223-22:19:58:424,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",e88f22b5,"initDataPrivacy the dataPrivacy switch is open, start push health data! "
751,20171223-22:19:58:424,HiH_,30002312,initDataPrivacy the dataPrivacy is true,0a9eca61,initDataPrivacy the dataPrivacy is true 
752,20171223-22:19:58:428,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",4a694a51,"initUserPrivacy the userPrivacy switch is open, start push user data! "
753,20171223-22:19:58:428,HiH_,30002312,initUserPrivacy the userPrivacy is true,495aabdf,initUserPrivacy the userPrivacy is true 
754,20171223-22:19:58:428,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,9a7ed5cc,ifCanSync not! no cloud version 
755,20171223-22:19:58:428,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,0bb7b96c,sendSyncFailedBroadcast 
756,20171223-22:19:58:453,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 20,totalTime = 34",1028f585,"bulkSaveDetailHiHealthData() size 20,totalTime 34 "
757,20171223-22:19:58:466,HiH_DataStatManager,30002312,"new date =20171223, type=40002,6724.0,old=7163.0",591b4a4b,"new date 20171223, type <*> <*> "
758,20171223-22:19:58:468,HiH_DataStatManager,30002312,"new date =20171223, type=40004,4800.935999999999,old=5112.0",591b4a4b,"new date 20171223, type <*> <*> "
759,20171223-22:19:58:469,HiH_DataStatManager,30002312,"new date =20171223, type=40003,214445.88000000006,old=210654.54000000004",cc9be90a,"new date 20171223, type <*> 210654.54000000004 "
760,20171223-22:19:58:471,HiH_DataStatManager,30002312,"new date =20171223, type=40005,330.0,old=330.0",c142fea8,"new date 20171223, type <*> 330.0 "
761,20171223-22:19:58:480,HiH_DataStatManager,30002312,"new date =20171223, type=40011,6314.0,old=6137.0",591b4a4b,"new date 20171223, type <*> <*> "
762,20171223-22:19:58:481,HiH_DataStatManager,30002312,"new date =20171223, type=40031,4508.196000000001,old=4381.818",591b4a4b,"new date 20171223, type <*> <*> "
763,20171223-22:19:58:482,HiH_DataStatManager,30002312,"new date =20171223, type=40021,135245.88,old=131454.53999999995",591b4a4b,"new date 20171223, type <*> <*> "
764,20171223-22:19:58:494,HiH_DataStatManager,30002312,"new date =20171223, type=40013,410.0,old=410.0",591b4a4b,"new date 20171223, type <*> <*> "
765,20171223-22:19:58:495,HiH_DataStatManager,30002312,"new date =20171223, type=40034,292.73999999999995,old=292.73999999999995",591b4a4b,"new date 20171223, type <*> <*> "
766,20171223-22:19:58:495,HiH_DataStatManager,30002312,"new date =20171223, type=40024,79200.0,old=79200.0",591b4a4b,"new date 20171223, type <*> <*> "
767,20171223-22:19:58:499,HiH_DataStatManager,30002312,"new date =20171223, type=40041,6720.0,old=6480.0",591b4a4b,"new date 20171223, type <*> <*> "
768,20171223-22:19:58:501,HiH_DataStatManager,30002312,"new date =20171223, type=40044,420.0,old=420.0",591b4a4b,"new date 20171223, type <*> <*> "
769,20171223-22:19:58:501,HiH_DataStatManager,30002312,"new date =20171223, type=40006,7140.0,old=6900.0",591b4a4b,"new date 20171223, type <*> <*> "
770,20171223-22:19:58:502,HiH_HiHealthDataInsertStore,30002312,"saveRealTimeHealthDatasStat() size = 1,totalTime = 48",876ead2d,"saveRealTimeHealthDatasStat() size 1,totalTime 48 "
771,20171223-22:19:58:505,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1],7d72ac7c,startListenerChange subscribeList [1] 
772,20171223-22:19:58:505,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 94,62b80bee,insertHiHealthData() end totalTime 94 
773,20171223-22:19:58:505,Step_FlushableStepDataCache,30002312,InsertCallBack() onSuccess  type = 0 data=true,7df5520f,InsertCallBack() onSuccess type 0 data true 
774,20171223-22:19:58:505,Step_FlushableStepDataCache,30002312,InsertEvent success begin:25233975 end:25233979,472bde41,InsertEvent success begin:25233975 end:25233979 
775,20171223-22:19:58:505,Step_SPUtils,30002312,setWriteDBLastDataMinute=25233979,f1ce9915,setWriteDBLastDataMinute 25233979 
776,20171223-22:19:58:508,Step_SPUtils,30002312,setWriteDBLastDataMinute success,34b63494,setWriteDBLastDataMinute success 
777,20171223-22:19:58:508,Step_LSC,30002312,flush2DB result success,b42c92a2,flush2DB result success 
778,20171223-22:19:58:508,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548930##8661##16256##27442416,f1d0c179,getTodayTotalDetailSteps <*> 
779,20171223-22:19:58:508,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,69a87295,setTodayTotalDetailSteps <*> 
780,20171223-22:19:58:512,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough,0a2a6531,checkInsertStatus stepSum or calorieSum is enough 
781,20171223-22:19:58:513,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130116,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
782,20171223-22:19:58:514,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,4de25e7a,checkInsertStatus stepStatSum or calorieStatSum is enough 
783,20171223-22:19:58:514,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",f8a5d30b,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0 "
784,20171223-22:19:58:514,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",7589184b,"startInsertSportSync start auto sync,app is 1 "
785,20171223-22:19:58:515,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",9057bff2,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0 "
786,20171223-22:19:58:515,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync",3b1cda86,"startInsertSportSync first 500 steps sync,do all sync "
787,20171223-22:19:58:516,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",1d54cbc8,"startSync hiSyncOption HiSyncOption{syncAction 2, syncMethod 2, syncScope 0, syncDataType 20000, syncModel 2, pushAction 0},app 1 who 1 "
788,20171223-22:19:58:517,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,e0c92aad,needAutoSync autoSyncSwitch is open 
789,20171223-22:19:58:517,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
790,20171223-22:19:58:518,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",e88f22b5,"initDataPrivacy the dataPrivacy switch is open, start push health data! "
791,20171223-22:19:58:518,HiH_,30002312,initDataPrivacy the dataPrivacy is true,0a9eca61,initDataPrivacy the dataPrivacy is true 
792,20171223-22:19:58:518,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",4a694a51,"initUserPrivacy the userPrivacy switch is open, start push user data! "
