LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
173,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:16.100,25746,INFO,nova.osapi_compute.wsgi.server,req-45f80172-398a-4dc5-be8b-2d5a3509a95c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
174,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:16.368,25746,INFO,nova.osapi_compute.wsgi.server,req-ccf53bd0-3d1f-4951-858c-c5b0416e7ccf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
175,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:17.654,25746,INFO,nova.osapi_compute.wsgi.server,req-e89e7c8f-91d3-41c6-8483-ca10554084c7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
176,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:17.920,25746,INFO,nova.osapi_compute.wsgi.server,req-9e6e6ab0-4a0e-4d51-aed1-028d418862ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
177,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:19.202,25746,INFO,nova.osapi_compute.wsgi.server,req-6b8f0c42-a8aa-4947-918c-385855184318 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
178,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:19.475,25746,INFO,nova.osapi_compute.wsgi.server,req-d133dda3-dd32-4846-bca9-96dfeb3e9657 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
179,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:20.752,25746,INFO,nova.osapi_compute.wsgi.server,req-aeff33d0-dd58-4d76-bfec-d25b843a0521 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
180,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:21.044,25746,INFO,nova.osapi_compute.wsgi.server,req-f0ebc071-5c5d-4bfa-aea6-9a6d1704b71b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
181,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:22.317,25746,INFO,nova.osapi_compute.wsgi.server,req-7909bf67-0040-4290-a996-c16ad91da03b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
182,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:22.584,25746,INFO,nova.osapi_compute.wsgi.server,req-2c6c341b-b271-4b81-8187-e4b32d472053 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
183,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:23.863,25746,INFO,nova.osapi_compute.wsgi.server,req-3d954aae-f4f5-47a6-9cf8-a8e00beeab93 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
184,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:24.133,25746,INFO,nova.osapi_compute.wsgi.server,req-11200554-a543-43c3-ac95-d855b3bd8b32 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",1c04642e,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> <*> < * > <*> <*> < * > <*> <*> < * > . < * > 
185,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:25.141,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (/var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>): checking,4a87a39a,<*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> 
186,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:25.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (/var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",29ea2f40,<*> < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> <*> < * > <*> <*> < * > <*> <*> <*> <*> <*> <*> <*> 
187,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:25.331,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,d9df08b1,<*> <*> <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > 
188,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:25.388,25746,INFO,nova.osapi_compute.wsgi.server,req-f19e6425-c9a9-46d2-9439-7e9b0d955ed5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
189,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:25.647,25746,INFO,nova.osapi_compute.wsgi.server,req-cebeeef5-8804-4bfc-beca-716acf433be4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
190,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:26.460,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Started (Lifecycle Event),c332566d,<*> <*> : <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> 
191,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:26.524,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Paused (Lifecycle Event),f57d52b9,<*> <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> 
192,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:26.643,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] During sync_power_state the instance has a pending task (spawning). Skip.,898c21f9,<*> instance <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> instance <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
193,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:26.930,25746,INFO,nova.osapi_compute.wsgi.server,req-f2287178-8d2a-4421-a098-c154341ae628 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
194,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:27.193,25746,INFO,nova.osapi_compute.wsgi.server,req-370681d7-1260-4326-b10a-112d8c56c41e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
195,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:28.558,25746,INFO,nova.osapi_compute.wsgi.server,req-1cd04999-4cd8-418c-9117-ecaf3e129b33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
196,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:28.807,25746,INFO,nova.osapi_compute.wsgi.server,req-1ff7c697-95a2-4bf6-9198-158d16989796 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
197,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:30.095,25746,INFO,nova.osapi_compute.wsgi.server,req-b413cc90-4f89-4c1c-8049-0931c23830a3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
198,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:30.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (/var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>): checking,08e6675e,<*> < * > <*> < * > - < * > c < * > - < * > <*> < * > c < * > - < * > <*> < * > <*> < * > <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> 
199,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:30.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (/var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",29ea2f40,<*> < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> <*> < * > <*> <*> < * > <*> <*> <*> <*> <*> <*> <*> 
200,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:30.319,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,d9df08b1,<*> <*> <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > 
201,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:30.358,25746,INFO,nova.osapi_compute.wsgi.server,req-5e81acc6-75f4-4110-ac6a-3adf677d4d9f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
202,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:31.811,25746,INFO,nova.osapi_compute.wsgi.server,req-1c33bdb8-a945-437c-a2a4-836c25c502ef 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
203,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:32.073,25746,INFO,nova.osapi_compute.wsgi.server,req-bababf49-3a32-4c04-937b-14c494b95f3d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
204,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:32.963,25743,INFO,nova.api.openstack.compute.server_external_events,req-01451338-4c87-48c4-9dbc-a9831f8f6d41 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:d<*>ce<*>c<*>a-<*>-<*>c<*>-<*>a<*>a-<*>f<*>e<*>defcb<*> for instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>,bab3a4da,<*> <*> <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > 
205,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:32.969,25743,INFO,nova.osapi_compute.wsgi.server,req-01451338-4c87-48c4-9dbc-a9831f8f6d41 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"<*>.<*>.<*>.<*> ""POST /v<*>/e<*>ac<*>c<*>b<*>a<*>e<*>f<*>a<*>/os-server-external-events HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
206,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:32.985,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Resumed (Lifecycle Event),d3afba95,<*> instance <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> 
207,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:32.992,2931,INFO,nova.virt.libvirt.driver,-,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Instance spawned successfully.,f45f6701,<*> instance <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> . 
208,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:32.992,2931,INFO,nova.compute.manager,req-97fcea79-42f7-4241-9b9e-63fe193c1929 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.,f948deb9,<*> <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> <*> <*> 
209,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:33.103,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] During sync_power_state the instance has a pending task (spawning). Skip.,898c21f9,<*> instance <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> instance <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
210,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:33.105,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Resumed (Lifecycle Event),d3afba95,<*> instance <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> 
211,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:33.126,2931,INFO,nova.compute.manager,req-97fcea79-42f7-4241-9b9e-63fe193c1929 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Took <*>.<*> seconds to build instance.,735e1791,<*> instance <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> <*> instance . 
212,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:33.365,25746,INFO,nova.osapi_compute.wsgi.server,req-8f929d23-bb12-4951-9b49-f8df8837aa5e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
