LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
471,Jul,3,11:48:35,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:48:35.539] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,aa3d6c90,<*> <*> Boss <*> <*> unexpected <*> notification 
472,Jul,3,11:50:02,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:50:02.531] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line 2306,e529f7ca,<*> <*> signalled err <*> <*> <*> at <*> line <*> 
473,Jul,3,11:50:13,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:50:13.362] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line 2306,e529f7ca,<*> <*> signalled err <*> <*> <*> at <*> line <*> 
474,Jul,3,11:51:29,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:51:29.334] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line 2306,e529f7ca,<*> <*> signalled err <*> <*> <*> at <*> line <*> 
475,Jul,3,11:56:05,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:56:05.232] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,aa3d6c90,<*> <*> Boss <*> <*> unexpected <*> notification 
476,Jul,3,11:58:00,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:58:00.829] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,aa3d6c90,<*> <*> Boss <*> <*> unexpected <*> notification 
477,Jul,3,11:58:36,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:58:36.563] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line 2092,e529f7ca,<*> <*> signalled err <*> <*> <*> at <*> line <*> 
478,Jul,3,12:02:22,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:02:22.126] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,ca01852a,<*> <*> signalled err <*> <*> <*> <*> at <*> line <*> 
479,Jul,3,12:03:48,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:03:48.669] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,aa3d6c90,<*> <*> Boss <*> <*> unexpected <*> notification 
480,Jul,3,12:04:32,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:04:32.065] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,aa3d6c90,<*> <*> Boss <*> <*> unexpected <*> notification 
481,Jul,3,12:11:47,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:11:47.043] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line 2092,e529f7ca,<*> <*> signalled err <*> <*> <*> at <*> line <*> 
482,Jul,3,12:22:42,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:22:42.202] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line 2306,e529f7ca,<*> <*> signalled err <*> <*> <*> at <*> line <*> 
483,Jul,3,12:31:16,authorMacBook-Pro,ntpd,207,,wake time set -0.855670 s,c1e46718,wake <*> <*> <*> <*> 
484,Jul,3,12:31:55,authorMacBook-Pro,kernel,0,,"Opened file /var/log/SleepWakeStacks.bin, size 172032, extents 1, maxio 2000000 ssd 1",d08a33ed,Opened file <*> size <*> extents <*> <*> <*> ssd <*> 
485,Jul,3,12:35:55,authorMacBook-Pro,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 0",1f3a124c,<*> <*> <*> <*> <*> <*> <*> <*> <*> 
486,Jul,3,12:35:56,authorMacBook-Pro,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",3fe27958,<*> Suspending <*> <*> 
487,Jul,3,12:36:01,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0ee0998e,<*> <*> Hashing of the primary key <*> Dropping the journal <*> 
488,Jul,3,12:36:01,authorMacBook-Pro,kernel,0,,"Unexpected payload found for message 9, dataLen 0",4b48c3d0,<*> payload found for <*> <*> <*> <*> 
489,Jul,3,12:36:38,calvisitor-10-105-160-237,corecaptured,33373,,CCFile::captureLog,9e08cdfc,<*> 
490,Jul,3,12:36:44,calvisitor-10-105-160-237,kernel,0,,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161,64e5cbc1,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
491,Jul,3,12:54:59,calvisitor-10-105-160-237,AddressBookSourceSync,33405,,Unrecognized attribute value: t:AbchPersonItemType,b9579ad2,Unrecognized attribute <*> <*> 
492,Jul,3,12:55:31,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
493,Jul,3,13:21:50,calvisitor-10-105-160-237,kernel,0,,ARPT: 681387.132167: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,1170ad41,<*> <*> <*> System Wake <*> Full <*> Dark Wake <*> Maintenance wake 
494,Jul,3,13:31:32,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
495,Jul,3,13:31:32,calvisitor-10-105-160-237,kernel,0,,ARPT: 681446.072377: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],b5f6193c,<*> <*> <*> <*> 
496,Jul,3,13:31:35,calvisitor-10-105-160-237,CrashReporterSupportHelper,252,,Internal name did not resolve to internal address!,9c23e03e,<*> <*> <*> <*> <*> to <*> <*> 
497,Jul,3,13:31:51,calvisitor-10-105-160-237,com.apple.AddressBook.InternetAccountsBridge,33427,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,20202d4a,<*> <*> <*> No of <*> <*> 
498,Jul,3,13:39:50,calvisitor-10-105-160-237,com.apple.xpc.launchd,1,com.apple.WebKit.Networking.A546008E-07AF-4FFC-8FF8-D8FD260359D9[33438],Service exited with abnormal code: 1,4c452e65,Service <*> with <*> <*> <*> 
499,Jul,3,13:40:27,calvisitor-10-105-160-237,wirelessproxd,75,,Central manager is not powered on,4ec88f09,<*> <*> is not powered on 
500,Jul,3,13:48:22,calvisitor-10-105-160-237,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 6,9a5c2fed,<*> <*> retries <*> 
501,Jul,3,13:48:22,authorMacBook-Pro,configd,53,,"setting hostname to ""authorMacBook-Pro.local""",130ecca0,setting <*> to <*> 
502,Jul,3,13:48:39,calvisitor-10-105-160-237,corecaptured,33452,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_13,48,39.362458]-CCIOReporter-002.xml, Current File [2017-07-03_13,48,39.362458]-CCIOReporter-002.xml",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
503,Jul,3,13:50:09,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 <*>:14000,70556bd7,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
504,Jul,3,13:50:14,authorMacBook-Pro,corecaptured,33452,,"CCFile::copyFile fileName is [2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_13,50,14.954481]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
505,Jul,3,13:50:15,authorMacBook-Pro,kernel,0,,ARPT: 682068.402171: framerdy 0x0 bmccmd 7 framecnt 1024,f90df12f,<*> <*> <*> <*> <*> <*> <*> <*> 
506,Jul,3,13:51:03,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 20835 failed: 3 - No network route,a3cf4da1,<*> <*> <*> <*> <*> No network route 
507,Jul,3,13:51:03,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 20851 failed: 3 - No network route,a3cf4da1,<*> <*> <*> <*> <*> No network route 
508,Jul,3,13:51:32,calvisitor-10-105-160-237,com.apple.AddressBook.InternetAccountsBridge,33469,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,3c3314a6,<*> <*> <*> failed <*> <*> <*> <*> Operation not permitted 
509,Jul,3,13:53:27,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,eba94363,<*> Setting the AWDL operation mode from SUSPENDED to AUTO 
510,Jul,3,13:53:39,calvisitor-10-105-160-237,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",3fe27958,<*> Suspending <*> <*> 
511,Jul,3,13:53:53,calvisitor-10-105-160-237,sandboxd,129,[33476],<*>(33476) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
512,Jul,3,13:54:18,calvisitor-10-105-160-237,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: YES,347334c7,<*> <*> <*> <*> <*> 
513,Jul,3,13:54:35,calvisitor-10-105-160-237,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
514,Jul,3,13:54:36,calvisitor-10-105-160-237,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0ee0998e,<*> <*> Hashing of the primary key <*> Dropping the journal <*> 
515,Jul,3,13:54:53,calvisitor-10-105-160-237,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,eba94363,<*> Setting the AWDL operation mode from SUSPENDED to AUTO 
516,Jul,3,13:55:56,calvisitor-10-105-160-237,sharingd,30299,,13:55:56.094 : Starting AirDrop server for user 501 on wake,e085a422,<*> <*> <*> <*> <*> <*> <*> <*> on wake 
517,Jul,3,14:20:59,calvisitor-10-105-160-237,kernel,0,,Sandbox: <*>(33493) deny(1) network-outbound /private/var/run/mDNSResponder,347334c7,<*> <*> <*> <*> <*> 
518,Jul,3,14:34:22,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
519,Jul,3,14:35:17,calvisitor-10-105-160-237,kernel,0,,ARPT: 682406.173418: wl0: setup_keepalive: Remote IP: <*>,9f5c91e6,<*> <*> <*> <*> Remote <*> <*> 
520,Jul,3,14:47:59,calvisitor-10-105-160-237,kernel,0,,"ARPT: 682407.704265: wl0: wl_update_tcpkeep_seq: Original Seq: 1181052579, Ack: 1862377178, Win size: 4096",1206d53a,<*> <*> <*> <*> <*> <*> <*> <*> <*> Win <*> <*> 
521,Jul,3,14:47:59,calvisitor-10-105-160-237,kernel,0,,"RTC: Maintenance 2017/7/3 21:47:58, sleep 2017/7/3 21:35:20",ee5ac10c,<*> Maintenance <*> <*> sleep <*> <*> 
522,Jul,3,14:48:22,calvisitor-10-105-160-237,kernel,0,,Sandbox: <*>(33508) deny(1) network-outbound /private/var/run/mDNSResponder,347334c7,<*> <*> <*> <*> <*> 
523,Jul,3,15:01:36,calvisitor-10-105-160-237,kernel,0,,ARPT: 682466.260119: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,4020af7f,<*> <*> <*> <*> <*> will stay <*> 
524,Jul,3,15:01:36,calvisitor-10-105-160-237,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 22:01:36 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),7c90690a,<*> <*> <*> <*> <*> <*> opts <*> when <*> <*> <*> confidence <*> from <*> <*> <*> 
525,Jul,3,15:01:36,calvisitor-10-105-160-237,kernel,0,,ARPT: 682468.243050: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,1170ad41,<*> <*> <*> System Wake <*> Full <*> Dark Wake <*> Maintenance wake 
526,Jul,3,15:01:36,calvisitor-10-105-160-237,kernel,0,,ARPT: 682468.243133: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],b5f6193c,<*> <*> <*> <*> 
527,Jul,3,15:15:13,calvisitor-10-105-160-237,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,258ad3fe,Bluetooth <*> LE is supported <*> Disable LE meta event 
528,Jul,3,15:15:31,calvisitor-10-105-160-237,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",f7ca109a,<*> sync with device <*> Error Domain <*> Code <*> <*> identity not <*> <*> <*> Account identity not <*> 
529,Jul,3,15:15:34,calvisitor-10-105-160-237,com.apple.AddressBook.InternetAccountsBridge,33518,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,20202d4a,<*> <*> <*> No of <*> <*> 
530,Jul,3,15:28:51,calvisitor-10-105-160-237,com.apple.WebKit.WebContent,32778,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4812 bytes @ 358800 took 1.053312 secs. to complete, 5 reads >= 1 sec.",70320e6d,<*> <*> <*> <*> <*> read of <*> bytes <*> <*> took <*> <*> to <*> <*> reads <*> <*> <*> 
531,Jul,3,15:28:56,calvisitor-10-105-160-237,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,d9f54b8a,<*> <*> <*> <*> <*> <*> 
532,Jul,3,15:42:36,calvisitor-10-105-160-237,sandboxd,129,[33523],<*>(33523) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
533,Jul,3,15:42:59,calvisitor-10-105-160-237,kernel,0,,ARPT: 682634.998705: wl0: setup_keepalive: Remote IP: <*>,9f5c91e6,<*> <*> <*> <*> Remote <*> <*> 
534,Jul,3,15:46:27,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::wakeEventHandlerThread,9e08cdfc,<*> 
535,Jul,3,15:46:27,authorMacBook-Pro,kernel,0,,ARPT: 682638.445688: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,1170ad41,<*> <*> <*> System Wake <*> Full <*> Dark Wake <*> Maintenance wake 
536,Jul,3,15:46:28,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,f108263f,<*> <*> using process name <*> as bundle ID <*> is expected for daemons without bundle ID 
537,Jul,3,15:46:29,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),593447d8,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> not <*> 
538,Jul,3,15:46:31,calvisitor-10-105-160-237,configd,53,,network changed: v4(en0:<*>) v6(en0!:2607:f140:6000:8:f1dc:a608:863:19ad) DNS Proxy SMB,69f0a3e3,network <*> <*> <*> <*> Proxy SMB 
539,Jul,3,15:47:12,calvisitor-10-105-160-237,corecaptured,33533,,Received Capture Event,830e5374,Received Capture Event 
540,Jul,3,15:47:13,calvisitor-10-105-160-237,corecaptured,33533,,"CCFile::captureLog Received Capture notice id: 1499122032.492037, reason = AuthFail:sts:5_rsn:0",8e4f4cc0,<*> Received Capture notice <*> <*> reason <*> 
541,Jul,3,15:47:15,calvisitor-10-105-160-237,corecaptured,33533,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,95912055,<*> clearing out any previous subscriptions 
542,Jul,3,15:47:15,calvisitor-10-105-160-237,corecaptured,33533,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,4000d3f8,<*> Exiting <*> 
543,Jul,3,15:47:15,calvisitor-10-105-160-237,corecaptured,33533,,"CCFile::copyFile fileName is [2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, source path:/var/log/CoreCapture/<*>/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_15,47,15.349129]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
544,Jul,3,15:53:05,calvisitor-10-105-160-237,kernel,0,,en0: channel changed to 1,b042f28f,<*> channel changed to <*> 
545,Jul,3,15:53:38,calvisitor-10-105-160-237,kernel,0,,Sandbox: <*>(33540) deny(1) network-outbound /private/var/run/mDNSResponder,347334c7,<*> <*> <*> <*> <*> 
546,Jul,3,15:53:49,calvisitor-10-105-160-237,corecaptured,33533,,"CCLogTap::profileRemoved, Owner: <*>, Name: OneStats",347334c7,<*> <*> <*> <*> <*> 
547,Jul,3,16:05:45,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4321 bytes @ 48 took 0.607292 sec. to complete, 7 reads >= 0.5 sec.",70320e6d,<*> <*> <*> <*> <*> read of <*> bytes <*> <*> took <*> <*> to <*> <*> reads <*> <*> <*> 
548,Jul,3,16:05:45,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,15d59477,<*> <*> unexpected switch value <*> 
549,Jul,3,16:05:49,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,9e08cdfc,<*> 
550,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,05,51.031703]-AirPortBrcm4360_Logs-003.txt, Current File [2017-07-03_16,05,51.031703]-AirPortBrcm4360_Logs-003.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
551,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,05,51.075268]-AirPortBrcm4360_Logs-005.txt, Current File [2017-07-03_16,05,51.075268]-AirPortBrcm4360_Logs-005.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
552,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,05,51.177343]-io80211Family-003.pcapng, Current File [2017-07-03_16,05,51.177343]-io80211Family-003.pcapng",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
553,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,4000d3f8,<*> Exiting <*> 
554,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,9e08cdfc,<*> 
555,Jul,3,16:06:19,calvisitor-10-105-160-237,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,06,19.893324]-AirPortBrcm4360_Logs-008.txt, Current File [2017-07-03_16,06,19.893324]-AirPortBrcm4360_Logs-008.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
556,Jul,3,16:07:32,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread,9e08cdfc,<*> 
557,Jul,3,16:07:33,authorMacBook-Pro,configd,53,,network changed: v6(en0-:2607:f140:6000:8:d8d1:d506:6046:43e4) DNS- Proxy-,6ed49f4a,network <*> <*> <*> <*> 
558,Jul,3,16:07:33,authorMacBook-Pro,kernel,0,,ARPT: 682827.873728: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,8c194344,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
559,Jul,3,16:07:33,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, source path:/var/log/CoreCapture/<*>/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
560,Jul,3,16:07:33,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt, Current File [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
561,Jul,3,16:07:39,authorMacBook-Pro,kernel,0,,ARPT: 682833.053879: framerdy 0x0 bmccmd 3 framecnt 1024,f90df12f,<*> <*> <*> <*> <*> <*> <*> <*> 
562,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
563,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,538a12da,<*> streams <*> 
564,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, source path:/var/log/CoreCapture/<*>/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
565,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,4000d3f8,<*> Exiting <*> 
566,Jul,3,16:07:40,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,9e08cdfc,<*> 
567,Jul,3,16:07:40,authorMacBook-Pro,kernel,0,,ARPT: 682834.192587: wlc_dump_aggfifo:,e0afaf2b,<*> <*> <*> 
568,Jul,3,16:07:40,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml, Current File [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
