LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
578,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
579,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
580,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
581,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
582,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
583,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,12fd741a,Got assigned task <*> 
590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),21b970a3,Running task <*> in stage <*> <*> <*> 
591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,12fd741a,Got assigned task <*> 
592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),21b970a3,Running task <*> in stage <*> <*> <*> 
593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,12fd741a,Got assigned task <*> 
594,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),21b970a3,Running task <*> in stage <*> <*> <*> 
595,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,12fd741a,Got assigned task <*> 
596,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,b3dbffba,Started reading broadcast variable <*> 
597,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),21b970a3,Running task <*> in stage <*> <*> <*> 
598,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,12fd741a,Got assigned task <*> 
599,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),21b970a3,Running task <*> in stage <*> <*> <*> 
600,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
601,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
602,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
603,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,2b0c5524,Found block <*> locally 
604,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,2b0c5524,Found block <*> locally 
605,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,2b0c5524,Found block <*> locally 
606,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,2b0c5524,Found block <*> locally 
607,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,2b0c5524,Found block <*> locally 
608,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
609,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
610,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
611,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
612,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
613,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
614,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
615,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
616,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
617,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
618,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,12fd741a,Got assigned task <*> 
619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),21b970a3,Running task <*> in stage <*> <*> <*> 
620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,12fd741a,Got assigned task <*> 
621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),21b970a3,Running task <*> in stage <*> <*> <*> 
622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,12fd741a,Got assigned task <*> 
623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),21b970a3,Running task <*> in stage <*> <*> <*> 
624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,12fd741a,Got assigned task <*> 
625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,b3dbffba,Started reading broadcast variable <*> 
626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),21b970a3,Running task <*> in stage <*> <*> <*> 
627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,12fd741a,Got assigned task <*> 
628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),21b970a3,Running task <*> in stage <*> <*> <*> 
629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,2b0c5524,Found block <*> locally 
633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,2b0c5524,Found block <*> locally 
634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,2b0c5524,Found block <*> locally 
635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,2b0c5524,Found block <*> locally 
636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,2b0c5524,Found block <*> locally 
637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
642,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
643,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
644,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
645,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
646,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
647,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 722,12fd741a,Got assigned task <*> 
648,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 18.0 (TID 722),21b970a3,Running task <*> in stage <*> <*> <*> 
649,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 736,12fd741a,Got assigned task <*> 
650,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 18.0 (TID 736),21b970a3,Running task <*> in stage <*> <*> <*> 
651,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 750,12fd741a,Got assigned task <*> 
652,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 18.0 (TID 750),21b970a3,Running task <*> in stage <*> <*> <*> 
653,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 758,12fd741a,Got assigned task <*> 
654,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 18.0 (TID 758),21b970a3,Running task <*> in stage <*> <*> <*> 
655,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 27,b3dbffba,Started reading broadcast variable <*> 
656,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 759,12fd741a,Got assigned task <*> 
657,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 18.0 (TID 759),21b970a3,Running task <*> in stage <*> <*> <*> 
658,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
659,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 27 took 10 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
660,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
661,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,2b0c5524,Found block <*> locally 
662,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,2b0c5524,Found block <*> locally 
663,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,2b0c5524,Found block <*> locally 
664,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,2b0c5524,Found block <*> locally 
665,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,2b0c5524,Found block <*> locally 
666,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -77, init = 115, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
667,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -76, init = 115, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
668,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -75, init = 115, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
669,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
670,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
671,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
672,17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
673,17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
674,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
675,17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
676,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 762,12fd741a,Got assigned task <*> 
677,17/06/09,20:10:56,INFO,executor.Executor,Running task 0.0 in stage 19.0 (TID 762),21b970a3,Running task <*> in stage <*> <*> <*> 
678,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 776,12fd741a,Got assigned task <*> 
679,17/06/09,20:10:56,INFO,executor.Executor,Running task 1.0 in stage 19.0 (TID 776),21b970a3,Running task <*> in stage <*> <*> <*> 
680,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 789,12fd741a,Got assigned task <*> 
681,17/06/09,20:10:56,INFO,executor.Executor,Running task 2.0 in stage 19.0 (TID 789),21b970a3,Running task <*> in stage <*> <*> <*> 
682,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 798,12fd741a,Got assigned task <*> 
683,17/06/09,20:10:56,INFO,executor.Executor,Running task 3.0 in stage 19.0 (TID 798),21b970a3,Running task <*> in stage <*> <*> <*> 
684,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 28,b3dbffba,Started reading broadcast variable <*> 
685,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 799,12fd741a,Got assigned task <*> 
686,17/06/09,20:10:56,INFO,executor.Executor,Running task 4.0 in stage 19.0 (TID 799),21b970a3,Running task <*> in stage <*> <*> <*> 
687,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_28_piece0 stored as bytes in memory (estimated size 5.6 KB, free 409.8 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
688,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 28 took 9 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
689,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 419.6 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
690,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_0 not found, computing it",e0243440,Partition <*> not <*> computing it 
691,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_4 not found, computing it",e0243440,Partition <*> not <*> computing it 
692,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_3 not found, computing it",e0243440,Partition <*> not <*> computing it 
693,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_2 not found, computing it",e0243440,Partition <*> not <*> computing it 
694,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_1 not found, computing it",e0243440,Partition <*> not <*> computing it 
695,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_0 locally,2b0c5524,Found block <*> locally 
696,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_4 locally,2b0c5524,Found block <*> locally 
697,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_3 locally,2b0c5524,Found block <*> locally 
698,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_2 locally,2b0c5524,Found block <*> locally 
699,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_1 locally,2b0c5524,Found block <*> locally 
700,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -79, init = 119, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
